id,citations_wos,citations_all,open_access,year,language
WOS:001127737500001,3,3,,2024,English
WOS:001127747400001,2,2,,2024,English
WOS:001127755800001,7,7,hybrid,2024,English
WOS:001127931000001,0,0,,2024,English
WOS:001127933100001,1,1,,2023,English
WOS:001127933100003,0,0,,2023,English
WOS:001127933100004,1,1,,2023,English
WOS:001127933100005,1,1,,2023,English
WOS:001127933100007,4,4,,2023,English
WOS:001127933100008,0,1,,2023,English
WOS:001127933100009,0,0,,2023,English
WOS:001127933100011,0,1,,2023,English
WOS:001127933100012,0,0,,2023,English
WOS:001127933100013,0,0,,2023,English
WOS:001127952000001,0,0,,2024,English
WOS:001128046400001,2,2,hybrid,2024,English
WOS:001128081100001,1,1,Green Published,2024,English
WOS:001128180500001,0,0,,2023,English
WOS:001128245400001,2,2,hybrid,2024,English
WOS:001128251700001,1,1,Bronze,2024,English
WOS:001128363200001,0,0,,2023,English
WOS:001128386400001,7,7,,2024,English
WOS:001128447600001,0,0,Bronze,2024,English
WOS:001128466100001,3,3,hybrid,2024,English
WOS:001128473900002,1,1,,2021,English
WOS:001128473900004,3,4,"Green Accepted, hybrid",2021,English
WOS:001128473900005,1,1,"hybrid, Green Accepted",2021,English
WOS:001128473900006,1,2,,2021,English
WOS:001128480200001,0,0,,2024,English
WOS:001128485700001,1,2,,2022,English
WOS:001128485700002,0,0,,2022,English
WOS:001128485700003,3,3,,2022,English
WOS:001128494100001,1,1,Green Accepted,2021,English
WOS:001128494100002,25,25,,2021,English
WOS:001128494100003,8,9,Green Accepted,2021,English
WOS:001128494100004,2,2,,2021,English
WOS:001128494100005,3,3,,2021,English
WOS:001128502600001,0,0,Green Submitted,2023,English
WOS:001128502600002,2,2,,2023,English
WOS:001128502600003,0,0,hybrid,2023,English
WOS:001128508100003,1,1,,2021,English
WOS:001128508100004,1,1,Green Accepted,2021,English
WOS:001128521100002,4,4,,2021,English
WOS:001128521100003,9,10,Green Accepted,2021,English
WOS:001128521100004,2,2,,2021,English
WOS:001128521100005,3,3,,2021,English
WOS:001128528900002,1,2,,2022,English
WOS:001128528900003,2,2,hybrid,2022,English
WOS:001128529000001,3,3,,2023,English
WOS:001128529000003,2,2,"Green Published, hybrid, Green Accepted",2023,English
WOS:001128529000004,3,3,,2023,English
WOS:001128529000005,1,2,,2023,English
WOS:001128567100001,0,0,gold,2023,English
WOS:001128567100002,0,0,gold,2023,English
WOS:001128567100005,2,2,gold,2023,English
WOS:001128567100007,0,0,gold,2023,English
WOS:001128606000001,4,4,,2024,English
WOS:001128635300001,2,2,Green Submitted,2024,English
WOS:001128665300001,2,2,,2024,English
WOS:001128666400001,0,0,,2024,English
WOS:001128669400001,7,7,,2024,English
WOS:001128702600001,0,0,,2024,English
WOS:001128787800001,0,0,,2023,English
WOS:001128818400001,2,2,,2024,English
WOS:001128845400001,8,8,hybrid,2023,English
WOS:001128930600001,3,3,,2024,English
WOS:001128931500001,0,0,Green Submitted,2024,English
WOS:001128932000001,0,0,hybrid,2024,English
WOS:001128934900001,1,1,hybrid,2024,English
WOS:001128936600001,2,2,,2023,English
WOS:001128941500001,1,1,,2024,English
WOS:001128941700001,2,2,,2023,English
WOS:001128942200001,1,1,,2023,English
WOS:001128960800001,0,0,,2024,English
WOS:001128970300001,2,2,,2024,English
WOS:001129026400001,3,4,,2024,English
WOS:001129066400001,0,0,gold,2024,English
WOS:001129115300001,1,1,,2024,English
WOS:001129346900001,0,0,,2024,English
WOS:001129350300001,4,4,,2024,English
WOS:001129360900001,0,0,,2023,English
WOS:001129372900001,1,1,,2024,English
WOS:001129405200001,1,1,,2024,English
WOS:001129449300001,3,3,,2024,English
WOS:001129453800001,0,0,hybrid,2024,English
WOS:001129461100003,0,0,,2023,English
WOS:001129461100004,0,0,,2023,English
WOS:001129461100007,0,0,,2023,English
WOS:001129461100008,0,0,,2023,English
WOS:001129468700001,2,2,,2024,English
WOS:001129489900001,0,0,,2024,English
WOS:001129500500001,0,0,gold,2023,English
WOS:001129562300001,2,2,,2023,English
WOS:001129596100002,1,1,"gold, Green Published",2022,English
WOS:001129624800001,1,1,hybrid,2024,English
WOS:001129640400001,3,3,"hybrid, Green Published",2024,English
WOS:001129690000001,5,5,hybrid,2024,English
WOS:001129708000001,4,4,hybrid,2024,English
WOS:001129709100001,1,1,,2023,English
WOS:001129758300001,0,0,,2024,English
WOS:001129784000001,1,1,gold,2023,English
WOS:001129802100001,0,0,gold,2024,English
WOS:001129808100001,7,7,hybrid,2024,English
WOS:001129864500001,0,0,,2024,English
WOS:001129864500002,1,1,,2024,English
WOS:001129941500001,0,0,,2023,English
WOS:001129973800001,0,0,"hybrid, Green Published",2024,English
WOS:001130166200001,9,9,gold,2022,English
WOS:001130166200002,4,4,gold,2022,English
WOS:001130166200003,16,17,gold,2022,English
WOS:001130166200004,9,9,gold,2022,English
WOS:001130166200005,22,22,gold,2022,English
WOS:001130166200006,9,9,,2022,English
WOS:001130166200007,8,8,gold,2022,English
WOS:001130166200008,2,2,gold,2022,English
WOS:001130166200009,5,5,gold,2022,English
WOS:001130166200010,0,0,gold,2022,English
WOS:001130166200011,5,5,gold,2022,English
WOS:001130168400001,1,1,gold,2022,English
WOS:001130168400002,12,12,gold,2022,English
WOS:001130172900001,2,2,Green Accepted,2022,English
WOS:001130230200001,4,4,,2023,English
WOS:001130346900001,8,8,Green Accepted,2022,English
WOS:001130346900002,2,2,,2022,English
WOS:001130346900004,18,18,,2022,English
WOS:001130346900005,9,9,,2022,English
WOS:001130353300001,2,2,hybrid,2023,English
WOS:001130386100001,2,2,,2023,English
WOS:001130400100001,0,0,hybrid,2024,English
WOS:001130429600001,0,0,gold,2023,English
WOS:001130453800001,1,1,,2024,English
WOS:001130454900001,0,0,"hybrid, Green Published",2024,English
WOS:001130455500001,1,1,,2023,English
WOS:001130472500001,2,2,gold,2022,English
WOS:001130525300001,0,0,"gold, Green Submitted",2023,English
WOS:001130601200002,0,0,,2023,English
WOS:001130601200003,0,0,,2023,English
WOS:001130601200004,1,1,,2023,English
WOS:001130601200005,1,1,,2023,English
WOS:001130601200006,0,0,,2023,English
WOS:001130601200007,0,0,,2023,English
WOS:001130601200008,1,1,hybrid,2023,English
WOS:001130601200009,1,1,,2023,English
WOS:001130601200011,0,0,,2023,English
WOS:001130684200001,1,1,gold,2023,English
WOS:001130776100001,3,3,gold,2023,English
WOS:001131050900001,9,9,hybrid,2023,English
WOS:001131050900002,2,2,"hybrid, Green Published",2023,English
WOS:001131050900003,4,4,"Green Submitted, hybrid",2023,English
WOS:001131050900004,5,5,"Green Published, hybrid",2023,English
WOS:001131050900006,1,1,hybrid,2023,English
WOS:001131050900007,2,2,hybrid,2023,English
WOS:001131050900008,0,0,"Green Published, hybrid",2023,English
WOS:001131050900009,10,10,hybrid,2023,English
WOS:001131050900010,0,0,hybrid,2023,English
WOS:001131050900011,1,1,"gold, Green Published",2023,English
WOS:001131050900012,3,3,hybrid,2023,English
WOS:001131050900013,1,1,hybrid,2023,English
WOS:001131050900014,6,6,"hybrid, Green Published",2023,English
WOS:001131050900015,12,12,hybrid,2023,English
WOS:001131050900017,1,1,hybrid,2023,English
WOS:001131050900018,3,3,hybrid,2023,English
WOS:001131050900019,1,1,hybrid,2023,English
WOS:001131050900020,1,1,hybrid,2023,English
WOS:001131050900021,1,1,hybrid,2023,English
WOS:001131050900022,0,0,"hybrid, Green Published",2023,English
WOS:001131050900023,0,0,hybrid,2023,English
WOS:001131050900024,0,0,"hybrid, Green Submitted",2023,English
WOS:001131050900025,2,2,hybrid,2023,English
WOS:001131080200001,1,1,,2024,English
WOS:001131097300001,5,5,,2024,English
WOS:001131149700001,1,1,hybrid,2023,English
WOS:001131155700001,0,0,,2024,English
WOS:001131160100001,1,1,,2024,English
WOS:001131162600001,0,0,,2024,English
WOS:001131188900001,9,9,,2024,English
WOS:001131219700057,1,1,hybrid,2022,English
WOS:001131288100001,0,0,gold,2023,English
WOS:001131307000001,0,0,,2023,English
WOS:001131511100001,0,0,hybrid,2023,English
WOS:001131560800003,10,10,,2022,English
WOS:001131560800005,3,3,,2022,English
WOS:001131560800006,1,1,,2022,English
WOS:001131591400001,0,0,,2024,English
WOS:001131820100001,3,3,,2024,English
WOS:001131845200001,3,3,hybrid,2023,English
WOS:001131850300001,1,1,,2024,English
WOS:001131852400001,1,1,hybrid,2024,English
WOS:001131860500001,1,1,,2024,English
WOS:001131891400001,0,0,,2024,English
WOS:001131921200001,0,0,gold,2023,English
WOS:001131944800001,1,1,,2023,English
WOS:001132014700001,5,5,,2024,English
WOS:001132129700001,1,1,,2024,English
WOS:001132134500001,0,0,"Green Published, Green Accepted, hybrid",2024,English
WOS:001132174700001,1,1,hybrid,2024,English
WOS:001132221900001,0,0,Bronze,2024,English
WOS:001132363600001,2,2,,2024,English
WOS:001132382400001,4,4,Bronze,2024,English
WOS:001132396000001,2,2,,2024,English
WOS:001132408800001,1,1,,2024,English
WOS:001132446000001,0,0,gold,2023,English
WOS:001132498900001,0,0,"hybrid, Green Published",2024,English
WOS:001132533300001,5,5,"Green Published, hybrid",2024,English
WOS:001132629000001,2,2,,2024,English
WOS:001132726700001,1,1,,2024,English
WOS:001132769600001,0,0,hybrid,2024,English
WOS:001132832200001,2,3,,2024,English
WOS:001132851100001,2,2,"hybrid, Green Published",2024,English
WOS:001132906900001,0,0,"Green Published, gold",2022,English
WOS:001132909000001,1,1,,2023,English
WOS:001132912900002,2,2,,2022,English
WOS:001132912900003,15,15,Green Published,2022,English
WOS:001132912900004,3,3,Green Submitted,2022,English
WOS:001132912900005,6,6,Bronze,2022,English
WOS:001132912900006,1,1,,2022,English
WOS:001132912900007,1,1,,2022,English
WOS:001132912900008,3,4,"Green Published, Bronze",2022,English
WOS:001132912900009,4,5,"Green Submitted, Bronze",2022,English
WOS:001132912900010,1,1,,2022,English
WOS:001132912900011,3,4,,2022,English
WOS:001132926500001,1,1,,2024,English
WOS:001133008700001,2,2,hybrid,2024,English
WOS:001133021800001,0,0,,2024,English
WOS:001133159200001,0,0,,2023,English
WOS:001133161400001,1,1,,2024,English
WOS:001133184600001,0,0,Green Published,2024,English
WOS:001133256400001,1,1,,2024,English
WOS:001133279900001,0,0,,2024,English
WOS:001133284400001,0,0,,2024,English
WOS:001133302200001,5,5,,2024,English
WOS:001133307100001,0,0,,2024,English
WOS:001133321600001,0,0,hybrid,2024,English
WOS:001133337700001,0,0,Green Accepted,2024,English
WOS:001133339100001,0,0,,2023,English
WOS:001133342600001,0,0,,2023,English
WOS:001133366200001,1,1,,2024,English
WOS:001133367700001,0,0,,2023,English
WOS:001133370000001,0,0,,2023,English
WOS:001133434400001,0,0,,2022,English
WOS:001133435900001,11,11,,2024,English
WOS:001133519800001,0,0,,2023,English
WOS:001133553100001,5,5,,2024,English
WOS:001133563900001,0,0,,2024,English
WOS:001133572800001,1,1,,2024,English
WOS:001133597800003,0,1,gold,2023,English
WOS:001133597800004,0,0,gold,2023,English
WOS:001133597800006,0,0,gold,2023,English
WOS:001133597800007,0,0,gold,2023,English
WOS:001133597800009,0,0,gold,2023,English
WOS:001133597800012,0,0,gold,2023,English
WOS:001133597800015,0,0,gold,2023,English
WOS:001133616800001,2,2,,2023,English
WOS:001133659100001,0,0,,2024,English
WOS:001133674200001,0,0,,2024,English
WOS:001133696000001,1,1,hybrid,2024,English
WOS:001133698800001,0,0,hybrid,2024,English
WOS:001133707400001,0,0,,2023,English
WOS:001133719800001,7,7,"Green Published, hybrid",2024,English
WOS:001133735300001,0,0,hybrid,2024,English
WOS:001133760600001,0,0,,2024,English
WOS:001133765500001,2,2,,2024,English
WOS:001133819700001,0,0,,2023,English
WOS:001133824600001,0,0,gold,2023,English
WOS:001133829800001,3,3,,2023,English
WOS:001133883500001,2,2,,2024,English
WOS:001134020200001,1,1,gold,2024,English
WOS:001134049600001,1,1,Green Accepted,2024,English
WOS:001134113600001,6,6,,2024,English
WOS:001134197100002,0,0,,2022,English
WOS:001134197100003,0,0,,2022,English
WOS:001134197100004,0,1,hybrid,2022,English
WOS:001134197100005,0,0,,2022,English
WOS:001134197100006,1,1,,2022,English
WOS:001134197100007,0,0,,2022,English
WOS:001134197100008,0,0,,2022,English
WOS:001134197100009,2,2,,2022,English
WOS:001134197100010,2,2,,2022,English
WOS:001134197100011,5,5,,2022,English
WOS:001134197100012,0,0,,2022,English
WOS:001134201000001,2,2,,2024,English
WOS:001134203800001,4,4,,2024,English
WOS:001134314800001,0,0,hybrid,2023,English
WOS:001134321600001,0,0,,2024,English
WOS:001134549400001,1,1,,2024,English
WOS:001134596100001,2,2,Green Submitted,2024,English
WOS:001134652600001,2,2,,2024,English
WOS:001134665600002,0,0,,2023,English
WOS:001134670400001,23,24,,2022,English
WOS:001134670400002,4,4,,2022,English
WOS:001134670400003,1,1,,2022,English
WOS:001134670400004,5,5,hybrid,2022,English
WOS:001134670400005,3,3,,2022,English
WOS:001134670400006,0,0,,2022,English
WOS:001134670400007,0,0,hybrid,2022,English
WOS:001134670400008,33,33,,2022,English
WOS:001134670400009,0,0,,2022,English
WOS:001134670400010,1,1,,2022,English
WOS:001134670400011,1,1,,2022,English
WOS:001134670400012,0,0,hybrid,2022,English
WOS:001134670400013,1,1,,2022,English
WOS:001134674500001,1,1,,2022,English
WOS:001134705200001,1,1,hybrid,2024,English
WOS:001134707800001,0,0,,2024,English
WOS:001134819900001,1,1,,2024,English
WOS:001134836000001,5,5,,2024,English
WOS:001135007300001,2,2,Bronze,2024,English
WOS:001135031900001,0,0,Bronze,2024,English
WOS:001135106100001,1,1,,2024,English
WOS:001135107500001,2,2,Bronze,2024,English
WOS:001135110200001,3,3,,2024,English
WOS:001135143400001,1,1,hybrid,2024,English
WOS:001135193900001,0,0,,2024,English
WOS:001135210300001,1,1,,2023,English
WOS:001135216800001,2,2,"hybrid, Green Published",2024,English
WOS:001135336900001,2,2,,2024,English
WOS:001135347200001,1,1,,2024,English
WOS:001135348100001,2,2,,2024,English
WOS:001135350300001,1,1,,2024,English
WOS:001135450300001,0,0,,2023,English
WOS:001135478100001,2,2,,2024,English
WOS:001135549200007,0,0,,2023,English
WOS:001135549200008,0,0,,2023,English
WOS:001135549200009,0,0,,2023,English
WOS:001135554000005,0,0,,2023,English
WOS:001135554000006,0,0,,2023,English
WOS:001135554000007,1,1,,2023,English
WOS:001135554000024,0,0,,2023,English
WOS:001135554000026,0,0,,2023,English
WOS:001135554000027,2,2,,2023,English
WOS:001135554000029,1,1,,2023,English
WOS:001135580000001,0,0,hybrid,2024,English
WOS:001135609500001,0,0,,2024,English
WOS:001135609500002,1,1,,2024,English
WOS:001135618500001,7,7,,2024,English
WOS:001135689400001,0,0,Bronze,2024,English
WOS:001135814300001,0,0,,2022,English
WOS:001135814300002,2,2,,2022,English
WOS:001135814300003,0,0,,2022,English
WOS:001135817600001,0,0,,2022,English
WOS:001135821000001,0,0,,2024,English
WOS:001135933400003,0,0,gold,2024,English
WOS:001135971300001,9,9,"Green Published, Green Submitted, Green Accepted",2024,English
WOS:001136185600001,3,3,hybrid,2024,English
WOS:001136247000001,1,1,,2024,English
WOS:001136310600001,6,6,,2024,English
WOS:001136321300001,1,1,,2024,English
WOS:001136330900001,1,1,Green Submitted,2024,English
WOS:001136370300001,1,1,,2024,English
WOS:001136381900001,0,0,,2024,English
WOS:001136429200001,0,0,,2024,English
WOS:001136473200001,7,8,"Green Published, hybrid",2024,English
WOS:001136498600001,0,0,,2024,English
WOS:001136533300001,0,0,,2024,English
WOS:001136535600001,1,1,Green Accepted,2024,English
WOS:001136539200001,0,0,hybrid,2024,English
WOS:001136550700001,1,1,,2024,English
WOS:001136552600001,0,0,,2024,English
WOS:001136615100001,0,0,,2024,English
WOS:001136678500001,2,2,,2024,English
WOS:001136684200001,1,1,,2024,English
WOS:001136777400001,3,3,Green Submitted,2024,English
WOS:001136782500001,1,1,,2024,English
WOS:001136862000001,1,1,hybrid,2024,English
WOS:001136996200001,3,3,,2023,English
WOS:001137001900001,0,0,,2024,English
WOS:001137006100001,2,2,,2023,English
WOS:001137006100002,0,0,Green Submitted,2023,English
WOS:001137006100003,2,2,,2023,English
WOS:001137006100004,0,0,,2023,English
WOS:001137006100007,0,0,,2023,English
WOS:001137021500001,0,0,,2024,English
WOS:001137023500001,0,0,"Green Submitted, hybrid",2024,English
WOS:001137032800001,0,0,,2024,English
WOS:001137044000001,1,1,,2024,English
WOS:001137050600001,0,0,,2023,English
WOS:001137050600002,0,0,,2023,English
WOS:001137050600004,0,0,,2023,English
WOS:001137052000001,2,2,,2024,English
WOS:001137058100001,0,0,,2024,English
WOS:001137083000001,2,2,,2024,English
WOS:001137092900001,5,5,,2024,English
WOS:001137168700001,1,1,hybrid,2024,English
WOS:001137169500001,1,1,,2024,English
WOS:001137170100001,0,0,,2024,English
WOS:001137179400001,2,2,,2024,English
WOS:001137293300001,3,3,,2024,English
WOS:001137325000001,0,0,,2024,English
WOS:001137433200001,1,1,,2024,English
WOS:001137434500001,0,0,,2024,English
WOS:001137503400001,0,0,,2024,English
WOS:001137588700001,6,6,Green Published,2024,English
WOS:001137628600001,1,1,,2024,English
WOS:001137632900001,0,0,,2024,English
WOS:001137660700001,0,0,,2023,English
WOS:001137667000001,5,5,,2024,English
WOS:001137687200001,2,2,hybrid,2024,English
WOS:001137690200001,0,0,Bronze,2024,English
WOS:001137713400001,3,3,Green Submitted,2024,English
WOS:001137739600001,0,0,,2024,English
WOS:001137757500001,0,0,gold,2024,English
WOS:001137757500002,0,0,gold,2024,English
WOS:001137757500003,0,0,"gold, Green Submitted",2024,English
WOS:001137757500004,0,0,gold,2024,English
WOS:001137759100008,0,0,,2024,English
WOS:001137765100001,1,1,,2024,English
WOS:001137783500001,3,3,,2024,English
WOS:001137784600001,0,0,hybrid,2024,English
WOS:001137788600001,1,1,hybrid,2024,English
WOS:001137788600002,1,1,hybrid,2024,English
WOS:001137788600003,7,7,hybrid,2024,English
WOS:001137808100001,2,2,,2024,English
WOS:001137813000001,0,0,,2024,English
WOS:001137856300001,4,4,,2024,English
WOS:001137873500001,0,0,Green Submitted,2024,English
WOS:001137923700001,0,0,gold,2023,English
WOS:001137923700002,0,0,gold,2023,English
WOS:001137948400001,0,0,,2024,English
WOS:001137953400001,2,2,,2024,English
WOS:001138030400001,5,5,Bronze,2023,English
WOS:001138066100001,0,0,,2023,English
WOS:001138142600001,4,4,,2023,English
WOS:001138202100001,1,1,,2024,English
WOS:001138208600001,6,6,,2023,English
WOS:001138209700001,13,13,hybrid,2024,English
WOS:001138213900001,1,1,"hybrid, Green Published",2024,English
WOS:001138225700001,1,1,"gold, Green Published",2023,English
WOS:001138268900001,1,1,,2024,English
WOS:001138438800001,2,2,,2024,English
WOS:001138454600001,2,2,"Green Published, hybrid",2024,English
WOS:001138461000001,20,20,,2024,English
WOS:001138467400001,3,3,,2024,English
WOS:001138506600001,0,0,,2024,English
WOS:001138529700001,2,2,hybrid,2024,English
WOS:001138533200001,1,1,,2024,English
WOS:001138539400001,1,1,"Green Published, hybrid",2024,English
WOS:001138556100001,0,0,,2024,English
WOS:001138598900001,0,0,"Green Published, hybrid",2023,English
WOS:001138682500001,0,0,,2024,English
WOS:001138727500001,2,2,,2024,English
WOS:001138763200001,1,1,"Green Published, gold",2023,English
WOS:001138783600001,0,0,,2024,English
WOS:001138838800001,1,1,,2024,English
WOS:001138889000001,0,0,,2023,English
WOS:001138889000003,0,0,,2023,English
WOS:001138889000004,0,0,,2023,English
WOS:001138904400001,0,0,,2024,English
WOS:001138967300001,4,4,,2024,English
WOS:001138969600001,0,0,,2024,English
WOS:001138971100001,0,0,,2024,English
WOS:001138994700001,0,0,,2023,English
WOS:001138994700002,0,0,,2023,English
WOS:001138994700003,0,0,,2023,English
WOS:001138994700004,1,1,Green Accepted,2023,English
WOS:001138994700005,0,0,,2023,English
WOS:001138994700006,0,0,Green Accepted,2023,English
WOS:001138994700008,0,0,,2023,English
WOS:001138994700009,0,0,,2023,English
WOS:001139013900001,1,1,,2023,English
WOS:001139021600001,4,4,,2024,English
WOS:001139037400001,2,2,hybrid,2024,English
WOS:001139050000001,2,2,,2024,English
WOS:001139051700001,0,0,,2024,English
WOS:001139330700001,3,3,hybrid,2024,English
WOS:001139330700002,0,0,,2024,English
WOS:001139330700003,3,3,hybrid,2024,English
WOS:001139330700004,4,4,,2024,English
WOS:001139330700005,0,0,,2024,English
WOS:001139330700006,9,9,,2024,English
WOS:001139425800001,0,0,,2024,English
WOS:001139428700001,0,0,,2024,English
WOS:001139605400001,0,1,,2024,English
WOS:001139657800001,2,2,,2024,English
WOS:001139658600001,0,0,,2024,English
WOS:001139679700001,0,0,,2024,English
WOS:001139687800001,0,0,,2024,English
WOS:001139692600001,0,0,hybrid,2024,English
WOS:001139693600001,1,1,hybrid,2024,English
WOS:001139710600001,0,0,,2024,English
WOS:001139723800001,0,0,,2024,English
WOS:001139730600001,3,3,,2024,English
WOS:001139735500001,4,4,,2024,English
WOS:001139762200001,0,0,hybrid,2024,English
WOS:001139928700001,2,2,,2024,English
WOS:001139970700001,0,0,hybrid,2024,English
WOS:001140009600001,6,6,,2024,English
WOS:001140049200001,1,2,,2024,English
WOS:001140052500001,0,0,,2024,English
WOS:001140078700001,2,2,,2024,English
WOS:001140090000001,1,1,,2024,English
WOS:001140159200001,4,4,,2024,English
WOS:001140162100001,3,3,,2024,English
WOS:001140532400001,1,1,gold,2023,English
WOS:001140584000001,0,0,hybrid,2024,English
WOS:001140791500001,1,1,,2024,English
WOS:001141006800001,0,0,,2024,English
WOS:001141025500001,1,1,hybrid,2024,English
WOS:001141079400001,1,1,gold,2023,English
WOS:001141163300001,3,3,,2023,English
WOS:001141175900001,2,2,,2024,English
WOS:001141175900002,0,0,,2024,English
WOS:001141175900003,0,0,,2024,English
WOS:001141175900004,2,2,,2024,English
WOS:001141175900005,0,0,,2024,English
WOS:001141175900006,0,0,,2024,English
WOS:001141175900007,0,0,,2024,English
WOS:001141175900008,0,0,,2024,English
WOS:001141175900009,0,0,,2024,English
WOS:001141241500001,0,0,,2023,English
WOS:001141243600001,1,1,,2024,English
WOS:001141490500001,0,0,,2024,English
WOS:001141490500004,0,0,,2024,English
WOS:001141490500005,0,0,,2024,English
WOS:001141490500006,1,1,,2024,English
WOS:001141490500007,0,0,,2024,English
WOS:001141490500008,0,0,,2024,English
WOS:001141490500009,0,0,,2024,English
WOS:001141632100001,1,1,,2023,English
WOS:001141665100001,6,6,hybrid,2024,English
WOS:001141862300001,2,2,,2024,English
WOS:001141910700001,0,0,hybrid,2024,English
WOS:001141918900001,0,0,"hybrid, Green Published",2024,English
WOS:001141935800001,3,3,,2024,English
WOS:001141936700001,2,2,"Green Submitted, hybrid",2024,English
WOS:001141937200001,1,1,hybrid,2024,English
WOS:001141964400001,0,0,,2024,English
WOS:001141987200001,2,2,hybrid,2024,English
WOS:001141999800001,0,0,hybrid,2024,English
WOS:001141999800002,1,1,,2024,English
WOS:001141999800003,1,1,,2024,English
WOS:001141999800004,1,1,,2024,English
WOS:001141999800005,0,0,hybrid,2024,English
WOS:001141999800006,1,1,hybrid,2024,English
WOS:001142050000001,0,0,,2024,English
WOS:001142128000001,1,1,,2024,English
WOS:001142130200001,4,4,,2024,English
WOS:001142138000001,1,1,hybrid,2024,English
WOS:001142188100001,8,8,,2024,English
WOS:001142188900001,0,0,,2024,English
WOS:001142192400001,0,0,,2024,English
WOS:001142214100001,1,1,hybrid,2024,English
WOS:001142248900001,3,3,"hybrid, Green Published",2024,English
WOS:001142467000001,6,6,hybrid,2024,English
WOS:001142474800001,4,4,,2024,English
WOS:001142505100001,6,6,"Green Published, hybrid",2024,English
WOS:001142518200001,0,0,,2024,English
WOS:001142526000001,0,0,,2024,English
WOS:001142655000001,1,1,,2024,English
WOS:001142657100001,1,1,hybrid,2024,English
WOS:001142674200001,0,0,,2024,English
WOS:001142766000001,0,0,hybrid,2024,English
WOS:001142879300001,0,0,,2024,English
WOS:001142901900001,2,2,,2024,English
WOS:001142924300001,2,2,,2024,English
WOS:001143001200001,1,1,,2024,English
WOS:001143040900007,7,8,,2024,English
WOS:001143122200001,0,0,,2024,English
WOS:001143135000001,0,0,"Green Accepted, hybrid",2024,English
WOS:001143136800001,2,2,,2024,English
WOS:001143137000001,0,0,"hybrid, Green Accepted",2024,English
WOS:001143170600001,0,0,"Green Submitted, hybrid",2024,English
WOS:001143235900001,2,3,,2024,English
WOS:001143639400001,3,3,,2024,English
WOS:001143656000001,0,0,,2024,English
WOS:001143658300001,2,2,,2024,English
WOS:001143809400001,17,17,,2024,English
WOS:001143817600001,0,0,"Green Submitted, Green Accepted",2024,English
WOS:001143819700001,0,0,,2024,English
WOS:001143867800001,1,1,,2024,English
WOS:001143890100001,1,1,,2024,English
WOS:001143891500001,0,0,"hybrid, Green Submitted",2024,English
WOS:001144012700001,3,3,Green Submitted,2024,English
WOS:001144102900001,2,2,,2024,English
WOS:001144154700001,1,1,,2024,English
WOS:001144179200001,0,0,Bronze,2023,English
WOS:001144233500001,5,5,,2024,English
WOS:001144239900001,1,1,,2024,English
WOS:001144248200001,3,3,,2023,English
WOS:001144449400001,1,1,hybrid,2024,English
WOS:001144507400001,0,0,hybrid,2024,English
WOS:001144547100002,0,0,gold,2023,English
WOS:001144547100003,8,8,gold,2023,English
WOS:001144547100004,0,0,gold,2023,English
WOS:001144547100005,2,2,gold,2023,English
WOS:001144547100006,1,1,,2023,English
WOS:001144578800001,0,0,,2024,English
WOS:001144580300001,9,9,hybrid,2024,English
WOS:001144705700001,3,3,,2023,English
WOS:001144769500001,3,3,"Green Published, hybrid",2023,English
WOS:001144784600001,0,0,hybrid,2023,English
WOS:001144861400001,0,0,,2024,English
WOS:001144863000001,0,0,,2024,English
WOS:001144869000001,0,0,,2024,English
WOS:001144877000001,0,0,"hybrid, Green Published",2024,English
WOS:001144877200001,0,0,,2024,English
WOS:001144880900001,1,1,,2024,English
WOS:001144883700001,0,0,"Green Published, Green Accepted, hybrid",2024,English
WOS:001144889900001,1,1,hybrid,2024,English
WOS:001144890700001,1,1,hybrid,2024,English
WOS:001144894100001,1,1,,2024,English
WOS:001144895800001,0,0,,2024,English
WOS:001144902400001,0,0,,2024,English
WOS:001144910200001,2,2,hybrid,2024,English
WOS:001144911800001,1,1,,2024,English
WOS:001144915000001,0,0,,2024,English
WOS:001144917000001,0,0,"Green Published, hybrid",2024,English
WOS:001144998600001,0,0,hybrid,2024,English
WOS:001145067100001,0,0,,2024,English
WOS:001145108900001,4,4,,2024,English
WOS:001145129200001,0,0,hybrid,2024,English
WOS:001145179300001,1,1,,2024,English
WOS:001145317400001,1,1,gold,2023,English
WOS:001145364600001,2,2,,2024,English
WOS:001145374400001,0,0,,2024,English
WOS:001145376600001,0,0,,2024,English
WOS:001145382700001,0,0,,2024,English
WOS:001145401800001,0,0,,2024,English
WOS:001145703200001,6,6,,2024,English
WOS:001145773000001,0,0,Green Submitted,2024,English
WOS:001145789100001,1,1,hybrid,2024,English
WOS:001145844600001,2,2,,2024,English
WOS:001145858400001,0,0,,2024,English
WOS:001145873200001,0,0,,2024,English
WOS:001145874900001,0,0,hybrid,2024,English
WOS:001145874900002,1,1,,2024,English
WOS:001145907000001,1,1,,2024,English
WOS:001145907000002,2,2,hybrid,2024,English
WOS:001145907000003,3,3,,2024,English
WOS:001145907000004,0,0,,2024,English
WOS:001145943300001,1,1,hybrid,2024,English
WOS:001146057000001,0,0,,2023,English
WOS:001146057000002,0,0,,2023,English
WOS:001146067800001,0,0,,2023,English
WOS:001146067800002,0,0,,2023,English
WOS:001146067800003,0,0,,2023,English
WOS:001146067800004,0,0,,2023,English
WOS:001146085100001,1,1,"hybrid, Green Submitted",2023,English
